"hotel_id","booking_id","customer_id","selling_price_local_currency","currency,to_usd_exchange_rate"
"1000087","1006356","d7d4b37f-e56e-47a0-9225-0912ea5bb30d","343","SGD","0.76"
"1000126","1006357","ccf36f2b-91f8-43c3-9bf1-9c33e430c322","827","EUR","1.21"
"1000241","1006358","eeacf50b-780f-4d04-9bab-ae0b9dea5cda","275","SGD","0.76"
"1000011","1006359","b9e86a63-d0c4-4e27-987e-e88434271d41","161","EUR","1.21"
"1000033","1006360","c01d8e3d-01d2-443c-a01e-273a3b758dfa","630","SGD","0.76"
"1000168","1006361","864d5f96-9305-4c8b-a025-2e8b00bc757d","141","THB","0.033"
"1000275","1006362","df3c3b88-7804-48b1-b241-1ca110007154","54","SGD","0.76"
"1000106","1006363","b77c4c61-89fc-4710-a024-9af5df3ffec8","728","SGD","0.76"
"1000383","1006364","d2ceaff3-b6b0-4f62-8dee-d647b2d5ff67","641","EUR","1.21"
"1000081","1006365","ee2e2efa-1498-41c7-bb54-c967350dcdf6","880","SGD","0.76"
"1000193","1006366","51b18085-750c-4873-b3de-e71f162e93c0","686","SGD","0.76"
"1000375","1006367","67cd602f-6969-45e8-a6fe-3d9444fbb2f7","262","THB","0.033"
"1000337","1006368","12d22df5-0dd3-4e4a-8b6a-b0e738999819","527","SGD","0.76"
"1000290","1006369","22cd5f2a-6f06-4ad7-b871-a654d76dc472","1","EUR","1.21"
"1000169","1006370","f69c1cb6-3c7d-4f9c-a8dd-c4d73fc1e7d7","62","SGD","0.76"
"1000155","1006371","ca4d8779-a845-4448-8ea1-e38551af2059","115","SGD","0.76"
"1000033","1006372","479e0eae-7fc8-4237-9eaf-33d29257a57d","982","SGD","0.76"
"1000244","1006373","b85d3af8-a7d4-4a76-b819-36197de11efc","896","SGD","0.76"
"1000293","1006374","48e7fa77-9d4d-4f6b-916f-c0be89e54f0d","988","THB","0.033"
"1000093","1006375","0403509d-0a7d-4cba-b977-475640474737","415","SGD","0.76"
"1000217","1006376","6d87d63e-5ede-4422-b4f2-f98464d3a36e","559","SGD","0.76"
"1000135","1006377","c7df8c3b-1793-4ff3-b6ae-be0ddf905a16","981","SGD","0.76"
"1000015","1006378","d961e16c-a477-4a8d-a122-412106e877d3","489","EUR","1.21"
"1000079","1006379","9974b91b-938c-451d-88a6-64c4dc832a17","976","SGD","0.76"
"1000220","1006380","16cf711d-9483-48f5-90ec-3f5e2dc194a6","469","SGD","0.76"
"1000111","1006381","c164ff2b-b6ff-4d70-a5b2-146cdb894dc3","864","THB","0.033"
"1000030","1006382","1f334680-f072-4157-adac-584ecd58046f","290","THB","0.033"
"1000177","1006383","00c6cf82-d248-4b3f-86b2-8bd73ca856ee","989","EUR","1.21"
"1000116","1006384","b6471150-3ac6-47fd-99c5-366f3054ea53","365","EUR","1.21"
"1000052","1006385","656f0acd-c64e-4976-9624-bff97ef32fab","631","EUR","1.21"
"1000292","1006386","a7746e4f-115f-4da2-ab4d-77a1dbdea894","778","SGD","0.76"
"1000155","1006387","33feed8e-52f1-470e-8235-98a94abbd656","591","THB","0.033"
"1000254","1006388","132fd4b3-1d92-488a-a171-e3c882685280","245","EUR","1.21"
"1000181","1006389","94fed29f-1fd4-41af-bf6c-1d40bca77f65","242","EUR","1.21"
"1000352","1006390","f91295e7-adc4-4bbb-ba60-3f249df989c6","711","EUR","1.21"
"1000105","1006391","7fc60b13-9a78-4931-9ff1-60ca9579c120","975","THB","0.033"
"1000373","1006392","d4afa5d6-b21b-4421-8061-9e51142bf2bf","128","EUR","1.21"
"1000031","1006393","7c00b027-05f1-4d84-a54b-e2d4bdbe76b7","356","THB","0.033"
"1000034","1006394","e682fcbf-58a3-4f0d-85bb-f2a33e06e4b9","440","SGD","0.76"
"1000388","1006395","a346a0c7-29e7-47f2-94d7-b86a4acb5722","647","THB","0.033"
"1000090","1006396","88d1fc71-0a95-4682-845d-88022afedc2d","321","SGD","0.76"
"1000241","1006397","7fc60b13-9a78-4931-9ff1-60ca9579c120","285","EUR","1.21"
"1000377","1006398","e2ffb0b4-67f1-47c5-8796-83f70d77e90f","994","THB","0.033"
"1000057","1006399","71bd3c10-d6be-4c31-9942-9c4469c05a62","945","SGD","0.76"
"1000009","1006400","70e8241c-75f9-4906-b0cb-b071488e40aa","42","THB","0.033"
"1000241","1006401","4a180f21-a764-43e6-a4b7-e57acfa1b62c","231","EUR","1.21"
"1000024","1006402","8308cc34-b8b1-4ce9-9318-ef294da7e7dd","22","SGD","0.76"
"1000035","1006403","90c79fda-652b-4ddd-adc8-d39b8c4b1c02","648","EUR","1.21"
"1000286","1006404","479e0eae-7fc8-4237-9eaf-33d29257a57d","124","SGD","0.76"
"1000079","1006405","4a808a13-665f-4894-8dcd-013f26f74b04","427","THB","0.033"
"1000062","1006406","61a6c1c3-731d-4abb-87f1-1e1c9c4b2617","959","THB","0.033"
"1000243","1006407","88d1fc71-0a95-4682-845d-88022afedc2d","743","THB","0.033"
"1000168","1006408","99b4ca1b-18e2-4300-88fb-efabd02592bf","434","EUR","1.21"
"1000311","1006409","bbd90884-b28a-407d-850b-50ec7bb34a8f","872","SGD","0.76"
"1000212","1006410","a3d47d1a-4a95-4a04-ae56-4fe3d5d22340","922","THB","0.033"
"1000355","1006411","55151678-582e-408b-a129-cae931d233b7","652","SGD","0.76"
"1000206","1006412","5c6e5193-5cb4-42fd-844f-bde75cc174a8","667","SGD","0.76"
"1000379","1006413","4ca72801-baa9-4380-9394-1d6118e99790","607","EUR","1.21"
"1000046","1006414","60785a8f-964f-4310-8eb5-a9a1335f1464","319","SGD","0.76"
"1000321","1006415","2e15881e-4fca-4cfb-8755-b55562bee773","559","EUR","1.21"
"1000323","1006416","daab2193-4c24-4c7e-b4aa-0f8fce50d896","279","SGD","0.76"
"1000327","1006417","67a78ecb-f65c-4bd6-9e3a-3aa33ac3aa94","195","EUR","1.21"
"1000359","1006418","788f7365-841b-424d-adf2-db7f16a3d196","354","THB","0.033"
"1000007","1006419","a9feaba5-c804-4c96-8e98-a672ff5e6f0c","221","SGD","0.76"
"1000034","1006420","e9d6de02-d830-44f3-b45d-d8839bfc04c7","694","THB","0.033"
"1000060","1006421","4e785ae5-1a1c-486e-97c1-e27e22ebcd3c","991","THB","0.033"
"1000155","1006422","132fd4b3-1d92-488a-a171-e3c882685280","91","THB","0.033"
"1000234","1006423","56dc1905-c1ea-4eeb-81ad-4842214ec152","817","EUR","1.21"
"1000054","1006424","7d3af57b-3a49-43fd-a3b2-a9c1ad058a17","377","EUR","1.21"
"1000049","1006425","baf1a9fb-38dc-41e8-91e1-baa988344985","502","THB","0.033"
"1000268","1006426","997d59b8-4996-449c-ab0e-d753e4c2dc2d","702","EUR","1.21"
"1000145","1006427","cb3133ec-79f3-4b66-a438-c0aa13836c07","640","EUR","1.21"
"1000184","1006428","8990bdfc-4a3e-4bb7-97f0-2fd78e1e6cc2","328","THB","0.033"
"1000056","1006429","5315419c-f24a-4a70-86f6-8217583e4666","235","SGD","0.76"
"1000134","1006430","49b7bcde-29a3-4b2c-81e1-3102ad60d17c","458","SGD","0.76"
"1000328","1006431","e0e169f6-2710-4430-89f4-11551c060154","34","THB","0.033"
"1000250","1006432","7b5315cb-4e17-4479-9f31-9f88efc18f86","945","SGD","0.76"
"1000142","1006433","0b06d8dd-125f-402c-b214-a7739f3a8385","402","THB","0.033"
"1000134","1006434","6eeafb33-871b-4c80-baf8-394c0c5698f5","629","THB","0.033"
"1000297","1006435","df3c3b88-7804-48b1-b241-1ca110007154","120","EUR","1.21"
"1000175","1006436","baf890d0-3db6-4056-a7fa-fd11e73a07f1","705","EUR","1.21"
"1000292","1006437","ab32ae34-35a9-424d-9e84-7e2266ee4330","944","SGD","0.76"
"1000191","1006438","1b69f191-5a38-42c9-9b4e-3a8da2b02830","634","THB","0.033"
"1000050","1006439","7ac534a5-ec17-48a4-9149-cc260ee3a653","616","SGD","0.76"
"1000273","1006440","1123d27f-f5fd-4d29-ba53-5ffb7dd32be6","878","THB","0.033"
"1000088","1006441","fccc902c-ad74-4c1e-a39a-a65ff8e36cf2","270","EUR","1.21"
"1000258","1006442","98cf1b82-6346-4547-9bd7-fc616319a1e4","198","SGD","0.76"
"1000239","1006443","d26ab15e-0d92-4a52-b0e2-1de40dbdf703","793","EUR","1.21"
"1000098","1006444","cd181278-7fd3-435c-98cd-c17248cf8c3f","433","EUR","1.21"
"1000207","1006445","25783a4d-61d2-4a6d-8926-4049f05cd768","11","EUR","1.21"
"1000154","1006446","92e6ba36-4fd7-4855-b294-929601ddc641","916","EUR","1.21"
"1000209","1006447","ff70afe5-1d4d-410b-b6e3-3bbf02df430a","209","THB","0.033"
"1000368","1006448","2560b6cc-539f-454d-8891-1e8625b66b13","786","THB","0.033"
"1000017","1006449","9e7fe00c-4570-4153-bb38-9237d64ee006","475","EUR","1.21"
"1000145","1006450","341314ca-2a6b-4c10-a753-a2cdf4f0e5a0","566","EUR","1.21"
"1000186","1006451","0fa6d575-e42c-4c70-a1c2-2cb5a0ce4d8c","551","SGD","0.76"
"1000319","1006452","9edd4f7c-7e12-46df-94be-6c20ecf9461b","610","THB","0.033"
"1000371","1006453","43529cce-e52a-4ac8-8bb2-4cc116b78bdf","163","THB","0.033"
"1000324","1006454","0a2f84f9-55e1-4d88-894b-ca12fadbc2c3","21","THB","0.033"
"1000239","1006455","45ed1f59-1407-4713-84f5-829190f5fcba","761","SGD","0.76"
"1000044","1006456","bbd90884-b28a-407d-850b-50ec7bb34a8f","922","SGD","0.76"
"1000375","1006457","631c32c1-153c-4268-855e-a158f00e7ca6","916","EUR","1.21"
"1000071","1006458","030e453c-90dc-4ba4-b1aa-195e1d983541","389","EUR","1.21"
"1000028","1006459","eb6816b4-fc3a-438f-bce1-7445954af51c","683","SGD","0.76"
"1000340","1006460","a80e10a7-755d-476a-9a7d-8a8b1c9797d5","281","THB","0.033"
"1000031","1006461","d7f5ad9d-3cb2-45d6-a583-675424257214","201","SGD","0.76"
"1000029","1006462","7a7fdb96-693d-48e3-809d-e6932ba7413b","925","THB","0.033"
"1000013","1006463","95afe319-9016-41b3-a981-3bc6108baa5c","156","SGD","0.76"
"1000290","1006464","cd85b8f8-3f91-428a-80db-339f7daea112","616","EUR","1.21"
"1000334","1006465","0c0438a0-7a36-4b4f-8a1b-8e5ad8b9f037","569","SGD","0.76"
"1000001","1006466","72472d96-2e54-4094-bf14-97d588256a25","718","SGD","0.76"
"1000381","1006467","7cb5a81d-557f-43cf-97b8-19cf0a270e02","946","SGD","0.76"
"1000284","1006468","26f3e00a-d863-42f7-936e-05ecdaa6f2a7","562","SGD","0.76"
"1000349","1006469","bf06b834-4a02-409c-8055-48576b9e0afa","696","SGD","0.76"
"1000050","1006470","3a62a2cb-d1b2-4d3d-ba5e-f274d4aff0a7","428","EUR","1.21"
"1000371","1006471","2d787cd1-2c8e-4ed8-90c0-e8d8033ce209","448","SGD","0.76"
"1000123","1006472","e937e199-8696-43a2-ba86-7939fa243247","48","EUR","1.21"
"1000239","1006473","6634ece4-e312-41cf-8cac-1363dd47b37e","26","SGD","0.76"
"1000049","1006474","d89fd470-bd7b-44d3-80cb-03acd9ec87bd","971","SGD","0.76"
"1000119","1006475","afdb9085-4775-4d3b-a659-f90ce6f45802","869","SGD","0.76"
"1000244","1006476","866183bb-105d-4f3b-8dac-4c004bb9cf4d","912","THB","0.033"
"1000052","1006477","8505e8db-57e9-47d0-a443-61f8a459744a","648","EUR","1.21"
"1000380","1006478","7561b176-27b7-4323-9c30-d88a9d1a3c1d","396","SGD","0.76"
"1000022","1006479","c8787838-c2c6-478f-8324-addab0ae62f9","701","SGD","0.76"
"1000156","1006480","d3893ed5-4cde-423c-b683-6373841b3ff0","882","THB","0.033"
"1000064","1006481","bb983b63-7038-4498-806f-621abcd65e81","411","SGD","0.76"
"1000203","1006482","e0e169f6-2710-4430-89f4-11551c060154","602","SGD","0.76"
"1000132","1006483","5db36293-9065-47cd-ab11-bc5a46043613","92","THB","0.033"
"1000113","1006484","9330a137-fbeb-432d-9294-bbadfffd7681","61","SGD","0.76"
"1000365","1006485","e8465fb4-fc34-47ad-abb9-b2616bcba431","116","SGD","0.76"
"1000379","1006486","b5605f09-124e-4b87-8548-fe23d04c8f6a","86","SGD","0.76"
"1000004","1006487","61a6c1c3-731d-4abb-87f1-1e1c9c4b2617","342","EUR","1.21"
"1000378","1006488","73a4f057-4a45-4c5e-96a0-e49a0c4b6694","38","SGD","0.76"
"1000126","1006489","960dba4c-f232-4cf3-9f73-6e126e929e2c","225","EUR","1.21"
"1000174","1006490","9a28cfe8-d5c5-4a24-bf49-a15d0453dc30","509","EUR","1.21"
"1000248","1006491","3f99e80e-d23f-455e-8d7c-3d5c0519255f","865","THB","0.033"
"1000197","1006492","ea30317f-7ea8-4194-a53c-7587146aaf78","791","THB","0.033"
"1000147","1006493","6eeafb33-871b-4c80-baf8-394c0c5698f5","395","SGD","0.76"
"1000088","1006494","08659633-12d7-400d-9888-24d9ad82781e","847","SGD","0.76"
"1000315","1006495","c996687a-d519-4d54-9846-03e296d49500","611","THB","0.033"
"1000053","1006496","a9af856d-4903-48f2-b09c-f53e5a6b0bb0","483","SGD","0.76"
"1000159","1006497","c520557b-865e-4843-9efd-be7b82e1377e","375","EUR","1.21"
"1000099","1006498","fd9f8392-ab2f-4d09-a15c-571b2229ad33","375","SGD","0.76"
"1000309","1006499","c65d6f5a-3c48-4371-b16b-f9ad116b6f7b","301","EUR","1.21"
"1000161","1006500","8a5a8293-0193-420b-945a-407e8f657fc4","80","SGD","0.76"
"1000356","1006501","eb825707-a299-4ea2-bddd-5425e2434f0d","667","SGD","0.76"
"1000070","1006502","c71bac1d-908a-40c3-9979-8ed203e4efb7","687","THB","0.033"
"1000030","1006503","fb08b4e4-53d5-4147-af26-31391989667a","531","THB","0.033"
"1000120","1006504","850d0162-bfbf-4d91-ad57-4e4bbff1066e","470","THB","0.033"
"1000103","1006505","ee2e2efa-1498-41c7-bb54-c967350dcdf6","31","EUR","1.21"
"1000278","1006506","dc1674b2-3d4c-4108-888f-3299f7507c14","565","THB","0.033"
"1000104","1006507","a85c61ca-41fa-4dd1-8fa7-55d349a5de66","615","EUR","1.21"
"1000393","1006508","54d7eb46-c047-4f33-9adc-c36469f15e8e","75","EUR","1.21"
"1000298","1006509","6eeafb33-871b-4c80-baf8-394c0c5698f5","176","SGD","0.76"
"1000119","1006510","c4b4b49a-7c9f-4b8d-9181-e527e12309ba","406","EUR","1.21"
"1000237","1006511","341314ca-2a6b-4c10-a753-a2cdf4f0e5a0","619","EUR","1.21"
"1000064","1006512","baf890d0-3db6-4056-a7fa-fd11e73a07f1","708","THB","0.033"
"1000248","1006513","a0e360f8-741a-4bd1-8138-f272d2fe010e","18","SGD","0.76"
"1000355","1006514","a41649c0-e288-45d6-becd-92ac0372420f","170","EUR","1.21"
"1000108","1006515","29622c4f-27e2-4f7f-8aa7-01e07eb1a661","660","EUR","1.21"
"1000120","1006516","65d448a3-6a03-4aa3-81b9-9867db567c44","302","EUR","1.21"
"1000029","1006517","a9505626-0d47-48ff-a187-bc1ae313bb45","852","SGD","0.76"
"1000071","1006518","17975f77-fbb7-47bd-b072-192ac79c8706","689","THB","0.033"
"1000020","1006519","88d1fc71-0a95-4682-845d-88022afedc2d","289","SGD","0.76"
"1000366","1006520","49b7bcde-29a3-4b2c-81e1-3102ad60d17c","233","THB","0.033"
"1000333","1006521","7ec4a572-1c78-44c1-9e41-f92152d128e4","439","SGD","0.76"
"1000320","1006522","c172236b-0785-430a-a7a8-9a867b158326","601","EUR","1.21"
"1000232","1006523","d43e3c86-9f0a-4c59-aed0-635006f57d7e","527","SGD","0.76"
"1000126","1006524","65d448a3-6a03-4aa3-81b9-9867db567c44","905","SGD","0.76"
"1000255","1006525","6a8806ed-815d-4b8e-844c-d177f18c98cc","631","SGD","0.76"
"1000203","1006526","431b42fc-d0f3-44e8-97eb-faeebae22fda","767","SGD","0.76"
"1000343","1006527","df0d5811-8dc2-422c-b68b-ebcb1aadad18","148","THB","0.033"
"1000139","1006528","2ea14a01-9440-4d5b-954a-a450e4a5f6b3","381","THB","0.033"
"1000190","1006529","0baac928-b8b4-4118-843f-111a84beea51","105","THB","0.033"
"1000046","1006530","a92f5275-e31e-4bdc-bdb3-d98f5a7b2f82","105","THB","0.033"
"1000312","1006531","eeacf50b-780f-4d04-9bab-ae0b9dea5cda","73","EUR","1.21"
"1000024","1006532","c1699aaa-0f5a-4e2a-aeb2-eb1a4433352b","380","SGD","0.76"
"1000305","1006533","86833f98-c10a-4126-a527-0c8ceea2432e","93","SGD","0.76"
"1000078","1006534","0e4a9af9-08c5-4047-8d91-f9900a4eeed4","439","SGD","0.76"
"1000085","1006535","3982d38a-676b-4605-9c67-ffb7d53b29df","903","EUR","1.21"
"1000195","1006536","0bfb9184-f03f-41a9-a85f-0b821468a62f","933","EUR","1.21"
"1000106","1006537","641c5bc4-6f2c-43cd-ba7c-739aeb3256b0","98","SGD","0.76"
"1000098","1006538","69de3228-0364-4548-ab9c-4959f90071b1","808","SGD","0.76"
"1000395","1006539","2891bc50-3e70-479a-b646-7f0598f7562a","377","THB","0.033"
"1000034","1006540","9d0be3ba-5863-4219-9a9d-baccb2f7d6a4","294","EUR","1.21"
"1000092","1006541","de30e536-7988-468e-9714-0adec5a646fa","179","SGD","0.76"
"1000357","1006542","67cd602f-6969-45e8-a6fe-3d9444fbb2f7","63","EUR","1.21"
"1000357","1006543","2f8c13c2-c9db-4ab2-be21-602f86c0b249","171","EUR","1.21"
"1000185","1006544","5ba6bc7d-d394-4c32-a205-aca01b3ec44e","661","THB","0.033"
"1000182","1006545","01cdc222-3a85-4e4c-9966-0b6d2c683539","350","SGD","0.76"
"1000174","1006546","664f13bf-593d-48f8-93d6-1fa919dc939b","861","EUR","1.21"
"1000233","1006547","c104a9e2-fb4d-4841-98da-713468631514","560","EUR","1.21"
"1000018","1006548","d2217238-45d5-4330-813e-dd9c18ae08af","24","SGD","0.76"
"1000255","1006549","26797bda-1384-4efd-8cd3-ab6ea4498d36","679","THB","0.033"
"1000223","1006550","f33c19ac-34dc-473c-8dcc-8a781f3801d5","921","THB","0.033"
"1000022","1006551","19b1f308-bbb4-4689-9a14-ac018c67e926","663","EUR","1.21"
"1000290","1006552","2c58b76b-3fdf-4139-bdd4-0d25dfc1ec6a","618","THB","0.033"
"1000260","1006553","d26ab15e-0d92-4a52-b0e2-1de40dbdf703","249","SGD","0.76"
"1000354","1006554","de30e536-7988-468e-9714-0adec5a646fa","892","EUR","1.21"
"1000133","1006555","3389da32-11ee-417c-8875-e06bcaeb7ede","194","THB","0.033"
"1000334","1006556","ce4eb42b-bf41-4005-b8e0-79a266041319","941","SGD","0.76"
"1000249","1006557","871b889e-e5da-418c-9539-5700887fc91f","303","EUR","1.21"
"1000127","1006558","d0e64943-9068-448e-9a0b-3704587e08d5","645","SGD","0.76"
"1000366","1006559","fc89394f-5a6e-433e-8747-a17af155199b","298","SGD","0.76"
"1000333","1006560","832fc5db-440b-4260-bfa5-1b7e1dcf1236","320","THB","0.033"
"1000205","1006561","9330a137-fbeb-432d-9294-bbadfffd7681","820","THB","0.033"
"1000237","1006562","6cb16f47-bf0a-4aa4-a6b8-7855e0191954","948","EUR","1.21"
"1000388","1006563","d7aa81be-cda2-411e-8345-be74760bfe01","260","EUR","1.21"
"1000379","1006564","8a2d0748-cdf8-4e2e-bc12-7aa701bba8b1","230","THB","0.033"
"1000239","1006565","f9908c8c-bc9f-444e-8c36-e746f9914f73","657","SGD","0.76"
"1000173","1006566","0403509d-0a7d-4cba-b977-475640474737","914","SGD","0.76"
"1000142","1006567","dc4fbcc9-e7ab-4c71-916a-078bd069f221","838","SGD","0.76"
"1000166","1006568","1280b0e8-62c0-4a2f-bf3a-a8037b86807a","232","THB","0.033"
"1000169","1006569","f2005116-3595-4e8b-a4f2-cb707a508ee9","173","EUR","1.21"
"1000361","1006570","00ae6ed6-2fbe-4dec-a395-cf25fb4ef3e8","102","EUR","1.21"
"1000134","1006571","a7195127-f9da-41ca-9c20-244707aa49c3","235","SGD","0.76"
"1000344","1006572","29622c4f-27e2-4f7f-8aa7-01e07eb1a661","129","THB","0.033"
"1000131","1006573","f5837db5-b938-41ef-9807-63e9da4b30e9","810","EUR","1.21"
"1000210","1006574","3d53e4a2-d8c5-4799-8c06-1d92e55f5899","614","THB","0.033"
"1000084","1006575","3a62a2cb-d1b2-4d3d-ba5e-f274d4aff0a7","623","SGD","0.76"
"1000006","1006576","a9feaba5-c804-4c96-8e98-a672ff5e6f0c","987","THB","0.033"
"1000064","1006577","25783a4d-61d2-4a6d-8926-4049f05cd768","558","SGD","0.76"
"1000002","1006578","ac6e25a8-e344-446b-8c08-034f68417d9b","307","EUR","1.21"
"1000064","1006579","b81a4d67-7601-4376-8770-c5fe691e5964","695","SGD","0.76"
"1000144","1006580","0bf926f5-04b5-43ba-afa5-dcb14a9bf9bb","436","THB","0.033"
"1000287","1006581","c1d7c4f4-3ca7-48f9-8168-7f3d6e67879e","222","SGD","0.76"
"1000396","1006582","7013f791-134b-4142-a277-d9c9cdb9b562","449","THB","0.033"
"1000207","1006583","d4f41a01-226a-49c3-9d81-1cbff6b30f55","406","THB","0.033"
"1000095","1006584","f382737f-dce6-45c4-98ca-f0b973b5b756","944","THB","0.033"
"1000194","1006585","88b8febb-8277-4224-9382-ab04324083d2","226","THB","0.033"
"1000292","1006586","5db36293-9065-47cd-ab11-bc5a46043613","812","SGD","0.76"
"1000309","1006587","4ed07c4a-0022-4f50-bd54-28b51170779e","556","THB","0.033"
"1000313","1006588","901b9b48-8e52-4918-8738-27d30ee9aef7","63","EUR","1.21"
"1000329","1006589","b8b21b6f-87a1-47f4-ba09-ef4097ff9132","879","SGD","0.76"
"1000272","1006590","ee6bbc30-8499-464c-a472-19a9935917de","770","THB","0.033"
"1000120","1006591","6d98762f-1a7d-42a9-8077-d2c137a2a168","359","EUR","1.21"
"1000175","1006592","025a304a-d7db-494a-9cde-20f5e887b20b","283","EUR","1.21"
"1000394","1006593","03e8bf53-831b-41de-9723-8fb1878dcf61","939","SGD","0.76"
"1000065","1006594","17da3dde-47d7-48a8-a36f-0bd82497da17","591","SGD","0.76"
"1000005","1006595","72472d96-2e54-4094-bf14-97d588256a25","859","EUR","1.21"
"1000004","1006596","5de49c9a-684c-4cd3-a44b-6880b8ae0a08","759","EUR","1.21"
"1000013","1006597","adaf5ca4-fdc9-48d0-9ca6-2faa95c7c6ac","919","THB","0.033"
"1000219","1006598","1b586a90-dc70-4dfa-ab91-b91a663cbe48","839","SGD","0.76"
"1000315","1006599","f5c7f753-61e9-4b15-a6cd-6c4438ba438f","659","THB","0.033"
"1000162","1006600","578d7471-dc19-4e5a-8314-1f0087965bf6","951","THB","0.033"
"1000188","1006601","5c918542-6646-45b2-90f7-1df2ca7e171d","296","EUR","1.21"
"1000093","1006602","9d9b8234-839e-45d6-b62c-b67c1d2f8b83","863","THB","0.033"
"1000364","1006603","7490470f-9de2-4d07-b94c-4e2b61f37d7e","458","SGD","0.76"
"1000033","1006604","9a28cfe8-d5c5-4a24-bf49-a15d0453dc30","607","EUR","1.21"
"1000101","1006605","94fed29f-1fd4-41af-bf6c-1d40bca77f65","515","SGD","0.76"
"1000117","1006606","52a5fc1c-7512-431c-b68b-71bf9bc19510","163","SGD","0.76"
"1000053","1006607","eead6e50-730b-4269-8902-00881e5ef102","557","SGD","0.76"
"1000232","1006608","1b51a2e5-f2cb-499a-8d1d-ee054376b051","811","THB","0.033"
"1000310","1006609","2126d9d6-2083-4823-a445-8e09e8d4f2b0","735","SGD","0.76"
"1000340","1006610","a63216ff-ab64-4fc3-bd4f-dfab1d1532d2","236","SGD","0.76"
"1000108","1006611","bb06a439-39d2-4414-ac1f-b625e04a5848","375","SGD","0.76"
"1000254","1006612","2c58b76b-3fdf-4139-bdd4-0d25dfc1ec6a","937","THB","0.033"
"1000173","1006613","d4f41a01-226a-49c3-9d81-1cbff6b30f55","769","THB","0.033"
"1000175","1006614","59b398ed-97f0-4bd2-a434-122cabe27691","314","EUR","1.21"
"1000180","1006615","e0b5e147-d598-465c-8f08-9aa1a0d4f8b4","454","EUR","1.21"
"1000314","1006616","43a47577-2681-465f-b1e5-720257d6c1b0","573","SGD","0.76"
"1000379","1006617","b3ddaa76-80e7-4b1e-9fb3-ce65d9ad99c9","409","SGD","0.76"
"1000373","1006618","acaca93f-9e77-40da-bd54-637177ade79a","749","EUR","1.21"
"1000331","1006619","31005e50-3ab3-42d3-a341-7ce9de10a810","458","EUR","1.21"
"1000249","1006620","26f3e00a-d863-42f7-936e-05ecdaa6f2a7","246","EUR","1.21"
"1000078","1006621","d5b9b970-d9dc-4f98-b22c-970989a3e74f","445","EUR","1.21"
"1000320","1006622","013b43d5-6971-4db1-88c9-64cb7a26d06a","336","THB","0.033"
"1000395","1006623","33feed8e-52f1-470e-8235-98a94abbd656","530","SGD","0.76"
"1000100","1006624","0b52fd36-f56c-4e76-9357-84c18abec5a0","202","SGD","0.76"
"1000286","1006625","f5b90493-23e2-4f90-a96d-a516f3930e67","752","EUR","1.21"
"1000391","1006626","c061423a-4041-4c27-9909-928cc69b736e","600","EUR","1.21"
"1000145","1006627","e818ddac-d4f6-4d54-b78d-f296302ee2be","238","THB","0.033"
"1000019","1006628","2de1887e-55f9-4ee2-90f7-c2a4285820cc","399","EUR","1.21"
"1000363","1006629","8a956b3b-abd0-44d9-9d19-5e472a5daf8d","526","THB","0.033"
"1000119","1006630","d0ef3e58-5957-42fa-aa45-915aeb146ed9","179","THB","0.033"
"1000006","1006631","e4f369b8-d0fb-48e5-9651-b3f1f2da3803","778","EUR","1.21"
"1000240","1006632","11b5e125-acf0-42a0-9d24-2e28d9299898","92","EUR","1.21"
"1000007","1006633","3ce7f431-3ba0-4b03-bff2-007f9a3420d6","810","EUR","1.21"
"1000400","1006634","780370e5-b3d4-4c55-aeb6-a1fcbf5ce66b","907","EUR","1.21"
"1000228","1006635","b6c4b693-c18e-4aca-99f2-8be6fc20f442","523","THB","0.033"
"1000219","1006636","3927116d-b4eb-4c7b-9b6b-8f0323f0fb66","935","SGD","0.76"
"1000133","1006637","ce78e3c7-7a80-47c2-8352-eaffd6e7deda","455","THB","0.033"
"1000389","1006638","aa4adaf5-63a9-4d10-9188-aabc1060be27","452","EUR","1.21"
"1000094","1006639","16cf711d-9483-48f5-90ec-3f5e2dc194a6","596","EUR","1.21"
"1000074","1006640","431ec550-4c2a-417e-a1ed-2bff25d4fba9","577","EUR","1.21"
"1000139","1006641","538c7cee-1b62-424e-b716-7c867a6a743f","697","EUR","1.21"
"1000162","1006642","05096cfc-4400-4dca-8281-d7224582e0ff","275","SGD","0.76"
"1000005","1006643","eb6816b4-fc3a-438f-bce1-7445954af51c","216","EUR","1.21"
"1000036","1006644","3c77ae3e-a4c6-4ed6-8b68-3e7bbfa131dc","845","EUR","1.21"
"1000395","1006645","49e77392-8969-4a5b-91c2-b5936f5dc689","963","EUR","1.21"
"1000361","1006646","60785a8f-964f-4310-8eb5-a9a1335f1464","982","EUR","1.21"
"1000288","1006647","03d87010-9063-488b-9c44-f6cc01efadd9","730","THB","0.033"
"1000373","1006648","6992891d-1df1-46eb-bce5-4a795e3f2b4c","27","SGD","0.76"
"1000033","1006649","49b7bcde-29a3-4b2c-81e1-3102ad60d17c","261","EUR","1.21"
"1000373","1006650","ce4eb42b-bf41-4005-b8e0-79a266041319","768","EUR","1.21"
"1000194","1006651","606c043b-5a66-44b7-bd37-945c7b6b9b53","242","THB","0.033"
"1000079","1006652","53bc8ff9-0ffc-4bc7-a430-c958066b42b7","859","SGD","0.76"
